Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Study_Participant_ID,What is the Virtual Silcton unique identifier? (Copy and paste below),Browser Meta Info - Browser,Browser Meta Info - Version,Browser Meta Info - Operating System,Browser Meta Info - Resolution,What is your age?,"How many years of education have you completed? 
 

Completing high school is equivalent to 12 years of education (e.g., an undergraduate student will have completed 14 years of education by the end of their second year at college / university).",Is English your first language?,Do you normally write with your right hand?,What sex were you assigned at birth?,Q8,What is your gender identity? - Other (please specify) - Text,What is your sexual orientation? - Selected Choice,What is your sexual orientation? - Other (please specify) - Text,What is your race / ethnicity? - Selected Choice,What is your race / ethnicity? - Other (please specify) - Text,1) - I am very good at giving directions.,2) - I have a poor memory for where I left things.,3) - I am very good at judging distances.,"4) - My ""sense of direction"" is very good.","5) - I tend to think of my environment in terms of cardinal directions (N, S, E, W).",6) - I very easily get lost in a new city.,7) - I enjoy reading maps.,8) - I have trouble understanding directions.,9) - I am very good at reading maps.,10) - I don't remember routes very well while riding as a passenger in a car.,11) - I don't enjoy giving directions.,12) - It's not important to me to know where I am.,13) - I usually let someone else do the navigational planning for long trips.,14) - I can usually remember a new route after I have traveled it only once.,"15) - I don't have a very good ""mental map"" of my environment.","When planning a route, do you picture a map of your route or do you picture scenes of what you will see along the way? - Selected Choice","When planning a route, do you picture a map of your route or do you picture scenes of what you will see along the way? - Other: - Text",Do you consider yourself a good navigator?,Do you find it easy to read and use maps?,How often do you get disoriented while finding your way around?,"When thinking about a familiar street, how well can you picture the buildings along it?","Would you give directions to a friend in terms of landmarks (i.e. when you see the subway stop, turn left) or in terms of map directions (i.e. walk north four blocks, then turn left)? - Selected Choice","Would you give directions to a friend in terms of landmarks (i.e. when you see the subway stop, turn left) or in terms of map directions (i.e. walk north four blocks, then turn left)? - Other: - Text",Do you picture travelling a route on street level or from a bird's eye view? - Selected Choice,Do you picture travelling a route on street level or from a bird's eye view? - Other: - Text,"When navigating in an area you know well, do you usually just know where to go or do you need to look around at the surroundings to decide (e.g. coming out of a subway station)?","When traveling along a new route, do you usually remember what buildings you've passed?",Would you prefer to navigate using a list of directions or a map,Do you use landmarks (i.e. familiar buildings) to orient yourself when navigating?,"Do you find you're flexible navigating along routes (i.e. you can take new shortcuts easily, or do you prefer to follow the same path every time?",How easily could you draw a map of the city that you know?,"Do you think that you navigate by following a mental map, or working on scene at a time. - Selected Choice","Do you think that you navigate by following a mental map, or working on scene at a time. - Other: - Text","Z”˛;mso-bidi-font-family:P>Z”˛;
color:black"">How much video game experience do you have?",How good do you feel you are at playing video games?,Do you currently play video games?,How often (approximately) do you currently play video games?,How many years have you consistently played video games (lifetime)?,"At your peak playing, how many hours per week did you play video games?",Within the past five years how often have you played any video games?,Do you currently have a device to play video games?,What type of device(s)? Exclude immersive VR setups.,"This next set of questions have to do with a specific kind of video game. 
Have you ever played video games involving navigation, walking, or driving (examples include Grand Theft Auto, Halo, Call of Duty, World of Warcraft, League of Legends, Minecraft, Legend of Zelda: Breath of the Wild)?","How often (approximately) do you currently play video games involving navigation, walking, or driving?","At your peak playing, how many hours per week did you play video games involving navigation, walking, or driving?",What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 1.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 2.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 3.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 4.,"Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Groups - Your Top 3 Genres, or video game categories, that you enjoy playing.","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Action - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Adventure Fighting - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Arcade - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - City-building games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Economic simulation games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Educational - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - First-person shooter - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Flight - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - God games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Mass. Multi. Online Games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Other (specify) - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Maze - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Military - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Music - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Pinball - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Platform - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Puzzle - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Racing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based tactical - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Role-playing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Simulators - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Space - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Sports - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Stealth - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy war games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Survival/Horror - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Vehicular combat - Rank"
4/16/2022 13:00,4/16/2022 13:39,IP Address,128.227.188.116,100,2338,TRUE,4/16/2022 13:39,R_ZEImXWcSCppl6JX,,,,,29.6138,-82.386,anonymous,EN,2038,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,19,14,english,not right,male,man,,heterosexual,,"asian,hisp,white",,Agree,Disagree,Agree,Agree,Strongly disagree,Neutral,Disagree,Disagree,Neutral,Neutral,Somewhat agree,Somewhat disagree,Neutral,Neutral,Somewhat disagree,Scene,,Yes,Somewhat,Somewhat Often,Very clearly,Landmarks,,Street-level,,Some of each,Somewhat,Map,Often,Flexible,Somewhat easily,Scene at a time,,A lot,very good,No,,,16-20,weekly,Yes,"Xbox,PC/Mac,Mobile",Yes,few times a year,16-20,Destiny,Super smash bros,pokemon,call of duty,"First-person shooter,Adventure Fighting,Action",3,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,
4/16/2022 14:20,4/16/2022 15:02,IP Address,128.227.188.116,100,2517,TRUE,4/16/2022 15:02,R_2fqtUwOFDqXNEsU,,,,,29.6138,-82.386,anonymous,EN,2039,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,19,13,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Scene,,No,No,Very Often,Somewhat clearly,Landmarks,,Street-level,,Neet to look around,Somewhat,Directions,Sometimes,Prefer the same route,Not easily,Scene at a time,,A little,not very skilled,No,,5,15-Oct,few times a year,Yes,"Wii,PC/Mac,Mobile",Yes,never,10-Jun,Not Applicable,,,,Role-playing,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
4/18/2022 7:34,4/18/2022 7:42,IP Address,128.227.188.116,100,479,TRUE,4/18/2022 7:42,R_1jVAinvNwQTAp0c,,,,,29.6138,-82.386,anonymous,EN,2040,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,18,13,english,right,male,man,,homosexual,,asian,,Neutral,Somewhat disagree,Somewhat disagree,Disagree,Neutral,Strongly agree,Neutral,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Disagree,Somewhat agree,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Neet to look around,Somewhat,Map,Often,Somewhat flexile,Not easily,Scene at a time,,A moderate amount,moderately good,Yes,daily,10,16-20,weekly,Yes,"PlayStation,Nintendo Switch,Nintendo DS/3DS,PC/Mac,Mobile",Yes,weekly,15-Oct,Genshin Impact,FFXIV,Terraria,Minecraft,"Mass. Multi. Online Games,Real-time and turn-based tactical,Role-playing",,,,,,,,,,1,,,,,,,,,,2,,3,,,,,,,
4/18/2022 8:30,4/18/2022 8:58,IP Address,128.227.188.116,100,1683,TRUE,4/18/2022 8:58,R_2R7CymxFJflAcyX,,,,,29.6138,-82.386,anonymous,EN,2041,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,19,13,english,right,female,woman,,heterosexual,,white,,Somewhat agree,Somewhat agree,Disagree,Agree,Disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Neutral,Scene,,No,Somewhat,Somewhat Often,Very clearly,Landmarks,,Street-level,,Some of each,Yes,Map,Often,Somewhat flexile,Not easily,Scene at a time,,A great deal,very good,Yes,weekly,12,16-20,weekly,Yes,"Nintendo Switch,PC/Mac",Yes,weekly,16-20,Monster Hunter,Mario Kart,Final Fantasy,Phasmaphobia,"Adventure Fighting,Action,First-person shooter",2,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,
4/18/2022 9:37,4/18/2022 11:02,IP Address,128.227.188.116,100,5107,TRUE,4/18/2022 11:02,R_2zTvNquw4B8i7cO,,,,,29.6138,-82.386,anonymous,EN,2042,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,19,13,english,right,female,woman,,heterosexual,,white,,Somewhat agree,Disagree,Neutral,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Disagree,Neutral,Disagree,Agree,Strongly disagree,Neutral,Disagree,Disagree,Scene,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Some of each,Somewhat,Map,Often,Prefer the same route,Not easily,Maps,,A moderate amount,moderately good,No,,Not sure,5-Jan,monthly,Yes,"PlayStation,Nintendo Switch,PC/Mac,Mobile",Yes,few times a year,5-Jan,Sims 4,Minecraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2022 12:03,4/18/2022 12:43,IP Address,128.227.188.116,100,2420,TRUE,4/18/2022 12:43,R_1LRq3L3h6JQzqTX,,,,,29.6138,-82.386,anonymous,EN,2043,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,21,15,not english,right,male,man,,heterosexual,,asian,,Disagree,Neutral,Disagree,Somewhat disagree,Disagree,Neutral,Agree,Somewhat disagree,Agree,Disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,Disagree,Map,,Yes,Yes,Very Rarely,Somewhat clearly,Landmarks,,Bird's Eye View,,Some of each,Somewhat,Map,Often,Flexible,Very easily,Maps,,A great deal,very good,Yes,daily,12,20+,daily,Yes,"Nintendo Switch,Xbox,PC/Mac,Mobile",Yes,daily,20+,Monster Hunter,Dying Light,GTA,Minecraft,"Role-playing,Mass. Multi. Online Games,Adventure Fighting",,3,,,,,,,,2,,,,,,,,,,,,1,,,,,,,
4/18/2022 13:30,4/18/2022 13:39,IP Address,128.227.188.116,100,539,TRUE,4/18/2022 13:39,R_2v7BtIf33PQAJkH,,,,,29.6138,-82.386,anonymous,EN,2044,,Chrome,100.0.4896.88,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,heterosexual,,hisp,,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Map,,Yes,Yes,Very Often,Somewhat clearly,Map Directions,,Street-level,,Some of each,Somewhat,Directions,Sometimes,Somewhat flexile,Somewhat easily,Maps,,A lot,very good,Yes,weekly,,5-Jan,weekly,Yes,PlayStation,Yes,daily,5-Jan,mlb,2k,madden,warcraft,"Sports,Flight,Arcade",,,3,,,,,2,,,,,,,,,,,,,,,,,1,,,,
4/18/2022 15:13,4/18/2022 15:24,IP Address,128.227.188.116,100,660,TRUE,4/18/2022 15:24,R_3nDxUeUhNfAkAPs,,,,,29.6138,-82.386,anonymous,EN,2045,,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,19,13,not english,right,female,woman,,heterosexual,,hisp,,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Somewhat disagree,Disagree,Strongly disagree,Somewhat agree,Strongly disagree,Disagree,Map,,Yes,Somewhat,Somewhat Often,Somewhat clearly,Map Directions,,Bird's Eye View,,Some of each,Somewhat,Map,Sometimes,Somewhat flexile,Somewhat easily,Maps,,A moderate amount,moderately good,Yes,weekly,12,5-Jan,weekly,Yes,"Wii,Wii U,Nintendo Switch,Nintendo DS/3DS,Mobile",Yes,monthly,5-Jan,Animal Crossing,Mario Kart,Luigi's Mansion,Wii Party,"City-building games,Adventure Fighting,Arcade",,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2022 11:53,4/19/2022 12:10,IP Address,128.227.188.116,100,995,TRUE,4/19/2022 12:10,R_bP1yxXSMOfKZta9,,,,,29.6138,-82.386,anonymous,EN,2046,,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,19,14,english,right,male,man,,heterosexual,,white,,Agree,Somewhat disagree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Disagree,Agree,Somewhat disagree,Disagree,Strongly disagree,Somewhat agree,Agree,Disagree,Map,,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Street-level,,Some of each,Somewhat,Map,Often,Somewhat flexile,Very easily,Maps,,A lot,moderately good,Yes,weekly,5,10-Jun,weekly,Yes,"PC/Mac,Mobile",Yes,weekly,5-Jan,Grand Theft Auto,Battlefield,Red Dead,,"First-person shooter,Strategy war games,City-building games",,,,3,,,1,,,,,,,,,,,,,,,,,,,,2,,
4/19/2022 12:55,4/19/2022 13:29,IP Address,128.227.188.116,100,2055,TRUE,4/19/2022 13:29,R_1LqDsM9cXlGr4FZ,,,,,29.6138,-82.386,anonymous,EN,2047,,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,19,12,english,right,female,woman,,heterosexual,,hisp,,Somewhat disagree,Somewhat agree,Neutral,Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neutral,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Scene,,No,Somewhat,Very Often,Somewhat clearly,Landmarks,,Street-level,,Some of each,Somewhat,Directions,Often,Somewhat flexile,Somewhat easily,Scene at a time,,A little,not very skilled,No,,1,5-Jan,few times a year,No,,Yes,few times a year,5-Jan,Grand Theft Auto,,,,"Racing,Sports,Action",3,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,
4/20/2022 9:50,4/20/2022 10:05,IP Address,128.227.188.116,100,844,TRUE,4/20/2022 10:05,R_1ePFQCjvPxFEkaV,,,,,29.6138,-82.386,anonymous,EN,2048,,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,homosexual,,white,,Strongly disagree,Somewhat disagree,Disagree,Somewhat disagree,Strongly disagree,Agree,Somewhat disagree,Somewhat agree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Somewhat disagree,Map,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Bird's Eye View,,Know it,Rarely,Map,Often,Prefer the same route,Not easily,Maps,,A great deal,very good,Yes,weekly,15,16-20,weekly,Yes,"PlayStation,Xbox",Yes,weekly,16-20,Witcher 3: Wild Hunt,Ghost of Tsushima,Life Is Strange,Apex Legends,"Role-playing,Adventure Fighting,Stealth",,2,,,,,,,,,,,,,,,,,,,,1,,,,3,,,
4/20/2022 11:07,4/20/2022 11:16,IP Address,128.227.188.116,100,560,TRUE,4/20/2022 11:16,R_5aHUTKqqSz2nsmR,,,,,29.6138,-82.386,anonymous,EN,2049,,Chrome,100.0.4896.127,Windows NT 10.0,1920x1080,20,14,english,right,female,woman,,do not wish to say,,asian,,Somewhat disagree,Somewhat disagree,Neutral,Somewhat disagree,Disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Scene,,No,Somewhat,Very Often,Somewhat clearly,Landmarks,,Street-level,,Know it,Somewhat,Map,Often,Somewhat flexile,Not easily,Scene at a time,,A moderate amount,not very skilled,Yes,monthly,10,10-Jun,monthly,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2022 8:07,6/30/2022 8:34,IP Address,128.227.188.116,100,1644,TRUE,6/30/2022 8:34,R_1mDB0bx26TodKXq,,,,,29.6503,-82.3486,anonymous,EN,2050,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,"asian,white",,Somewhat disagree,Somewhat disagree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat agree,Neutral,Strongly disagree,Strongly agree,Disagree,Somewhat agree,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Know it,Somewhat,Map,Often,Prefer the same route,Somewhat easily,Scene at a time,,A little,not very skilled,No,,2,5-Jan,few times a year,No,,Yes,few times a year,5-Jan,NA,minecraft,,,"Racing,Puzzle,Sports",,,,,,,,,,,,,,,,,2,,1,,,,,,3,,,,
6/30/2022 9:28,6/30/2022 9:46,IP Address,128.227.188.116,100,1035,TRUE,6/30/2022 9:46,R_3OowwdCyOpQC3TL,,,,,29.6503,-82.3486,anonymous,EN,2051,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,not english,not right,male,man,,heterosexual,,asian,,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Neutral,Somewhat disagree,Agree,Disagree,Map,,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Yes,Map,Sometimes,Flexible,Somewhat easily,Maps,,A moderate amount,moderately good,No,,8,5-Jan,monthly,Yes,"Wii,Nintendo DS/3DS,PC/Mac,Mobile",Yes,monthly,10-Jun,Forza Motorsport 7,Gran Turismo,Real Racing 3 ,Mario Kart Wii,"Racing,Simulators,Flight",,,,,,,,3,,,,,,,,,,,1,,,,2,,,,,,
7/1/2022 6:32,7/1/2022 7:07,IP Address,128.227.188.116,100,2093,TRUE,7/1/2022 7:07,R_1jKefUF299dKoeR,,,,,29.6503,-82.3486,anonymous,EN,2052,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,bisexual,,black/afri-amer,,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Neutral,Disagree,Disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Neutral,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Other:,"I often would just tell them to look it up because personally I would know how to get there in my head but I would not know how to properly verbalize it. Or if the place they need to get to is close, I would simply walk them to the area myself.",Street-level,,Know it,Somewhat,Map,Sometimes,Prefer the same route,Not easily,Scene at a time,,A lot,moderately good,Yes,weekly,lifetime,5-Jan,monthly,Yes,"Nintendo Switch,Xbox,Nintendo DS/3DS,PC/Mac,Mobile",Yes,monthly,5-Jan,Minecraft,Roblox,GTA 5,(most of the recent) Pokemon games,"Real-time and turn-based strategy,Strategy,Mass. Multi. Online Games",,,,,,,,,,3,,,,,,,,2,,,1,,,,,,,,
7/1/2022 8:06,7/1/2022 8:33,IP Address,128.227.188.116,100,1638,TRUE,7/1/2022 8:33,R_29j1zmNXnUFrmOT,,,,,29.6503,-82.3486,anonymous,EN,2053,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,hisp,,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Strongly disagree,Neutral,Strongly disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Neutral,Scene,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Rarely,Map,Often,Prefer the same route,Not easily,Scene at a time,,A little,not very skilled,No,,0,5-Jan,few times a year,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022 9:49,7/1/2022 10:02,IP Address,128.227.188.116,100,762,TRUE,7/1/2022 10:02,R_3FRUkwZu9rIrImF,,,,,29.6503,-82.3486,anonymous,EN,2054,2054,Chrome,103.0.5060.66,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,do not wish to say,,Disagree,Agree,Disagree,Somewhat agree,Disagree,Somewhat disagree,Disagree,Agree,Somewhat agree,Disagree,Neutral,Disagree,Disagree,Agree,Disagree,Scene,,Yes,Somewhat,Very Rarely,Somewhat clearly,Landmarks,,Street-level,,Some of each,Somewhat,Directions,Often,Prefer the same route,Not easily,Scene at a time,,None at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022 11:05,7/1/2022 11:39,IP Address,128.227.188.116,100,2053,TRUE,7/1/2022 11:39,R_PSyWKcTYvssrbSp,,,,,29.6503,-82.3486,anonymous,EN,2055,,Chrome,103.0.5060.66,Windows NT 10.0,1920x1080,18,13,not english,right,female,woman,,heterosexual,,asian,,Disagree,Neutral,Somewhat disagree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Disagree,Somewhat agree,Agree,Neutral,Agree,Somewhat disagree,Somewhat agree,Scene,,No,No,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Know it,Rarely,Directions,Sometimes,Somewhat flexile,Not easily,Scene at a time,,None at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022 12:32,7/1/2022 12:55,IP Address,128.227.188.116,100,1384,TRUE,7/1/2022 12:55,R_0jimtc0Tkyxvko9,,,,,29.6503,-82.3486,anonymous,EN,2056,,Chrome,103.0.5060.66,Windows NT 10.0,1920x1080,19,13,english,right,female,woman,,heterosexual,,white,,Agree,Somewhat disagree,Agree,Disagree,Disagree,Somewhat agree,Strongly disagree,Agree,Neutral,Strongly agree,Strongly disagree,Disagree,Disagree,Somewhat disagree,Neutral,Scene,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Yes,Directions,Often,Somewhat flexile,Somewhat easily,Scene at a time,,A little,no skill,No,,0,5-Jan,few times a year,Yes,"PC/Mac,Mobile",Yes,never,5-Jan,trivia quest,Jungle Run,NA,NA,"Puzzle,Educational,Strategy",,,,,,2,,,,,,,,,,,1,3,,,,,,,,,,,
7/1/2022 13:52,7/1/2022 14:37,IP Address,128.227.188.116,100,2698,TRUE,7/1/2022 14:37,R_WeNuGMgA0vYv8Ln,,,,,29.6503,-82.3486,anonymous,EN,2057,,Chrome,103.0.5060.66,Windows NT 10.0,1920x1080,18,12,english,not right,male,man,,heterosexual,,white,,Somewhat disagree,Somewhat agree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Neutral,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Disagree,Neutral,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Neet to look around,Rarely,Map,Often,Prefer the same route,Not easily,Scene at a time,,A moderate amount,moderately good,No,,5,15-Oct,monthly,Yes,"PlayStation,Wii U,PC/Mac,Mobile",Yes,monthly,15-Oct,Call of Duty,Minecraft,Fortnite,Madden ,"Action,Sports,Strategy",1,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,
7/2/2022 7:52,7/2/2022 8:38,IP Address,128.227.188.116,100,2761,TRUE,7/2/2022 8:38,R_1r1ff8mXr4HTiuR,,,,,29.6503,-82.3486,anonymous,EN,2058,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,hisp,,Somewhat agree,Disagree,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,Neutral,Disagree,Somewhat agree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Disagree,Map,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Somewhat,Map,Sometimes,Somewhat flexile,Very easily,Maps,,A great deal,moderately good,Yes,weekly,6,16-20,weekly,Yes,"PlayStation,Nintendo Switch",Yes,weekly,16-20,LoZ: Breath of the Wild,Apex Legends,LoZ: Hyrule Warriors,Ghost of Tsushima,"Role-playing,Adventure Fighting,Action",3,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,
